Bank_Code,Bank_Name,Branch_Code,Branch_Name,Branch_Address,City,Zip_Code,POB,Telephone,Fax,Free_Tel,Handicap_Access,day_closed,Branch_Type,Open_Date,Close_Date,Merge_Bank,Merge_Branch,X_Coordinate,Y_Coordinate
10,בנק לאומי לישראל בע"מ,719,קרית ביאליק,קרן היסוד 64 ,קריית ביאליק,2705307,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.834742,35.088187
10,בנק לאומי לישראל בע"מ,876,מרכז עסקים חיפה,דרך עכו 194 ,קריית ביאליק,2723206,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.845522,35.091394
10,בנק לאומי לישראל בע"מ,898,מרכז עסקים המפרץ,דרך עכו 192 ,קריית ביאליק,2723206,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,10001,876,32.842335,35.088999
10,בנק לאומי לישראל בע"מ,725,עסקים פארק המדע,"פרופסור אברהם פצ'ורניק 19 פרויקט יובלים בניין A, קומה 6",נס ציונה,7413015,0,03-9545522,,*5522,כן,יום ו,מיוחד,14/02/2023,,,,31.920112,34.806682
10,בנק לאומי לישראל בע"מ,933,נס ציונה,רוטשילד 0 פינת ויצמן,נס ציונה,7403024,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.928239,34.798282
10,בנק לאומי לישראל בע"מ,964,עסקים נצרת,איכסל 9 ,נצרת,7403024,0,03-9545522,,*5522,כן,יום א,מיוחד,01/02/1949,,,,32.700209,35.298421
10,בנק לאומי לישראל בע"מ,648,עסקים נתניה,הצורן 4 בנין 10 קומה 4,נתניה,4366505,0,03-9545522,,*5522,כן,יום ו,מיוחד,06/09/2012,,,,32.288237,34.866112
10,בנק לאומי לישראל בע"מ,717,עסקים נתניה,הצורן 4 בנין 10 קומה 5,נתניה,4250601,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/04/2001,,10001,744,32.291162,34.864977
10,בנק לאומי לישראל בע"מ,744,מרכז עסקים השרון,הצורן 4 בנין 10 קומה 5,נתניה,4366505,0,03-9545522,,*5522,כן,יום ו,מיוחד,21/12/1997,,,,32.288237,34.866112
10,בנק לאומי לישראל בע"מ,681,רמת פולג,זלמן שזר 10 ,נתניה,4249306,0,03-9545522,,*5522,כן,יום ו,מיוחד,16/02/1998,,,,32.275505,34.844496
10,בנק לאומי לישראל בע"מ,974,מרכז שירות השרון,שטמפפר 9 ,נתניה,4240216,0,03-9545522,,*5522,כן,יום א,מיוחד,26/08/2018,,,,32.328524,34.854794
10,בנק לאומי לישראל בע"מ,952,נתניה,שטמפפר 9 ,נתניה,4240216,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.328524,34.854794
10,בנק לאומי לישראל בע"מ,621,מודיעין עילית,שד' יחזקאל 2 ,מודיעין עילית,7183402,0,03-9545522,,*5522,כן,יום ו,מיוחד,07/06/2016,,,,31.936712,35.039686
10,בנק לאומי לישראל בע"מ,957,אבן יהודה,המייסדים 64 ,אבן יהודה,4051136,0,03-9545522,,*5522,כן,יום א,מיוחד,01/02/1949,,10001,835,32.269666,34.888098
10,בנק לאומי לישראל בע"מ,729,יקנעם,התמר 2 קניון דרכים,יקנעם עילית,2068701,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.660110,35.1055
10,בנק לאומי לישראל בע"מ,790,נתיבות,בעלי מלאכה 5 צים סנטר,נתיבות,8776201,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.418580,34.599010
10,בנק לאומי לישראל בע"מ,662,סיטי אשדוד,שדרות הציונות 13 ,אשדוד,7745614,0,03-9545522,,*5522,כן,יום ו,מיוחד,28/08/2006,,,,31.787596,34.643142
10,בנק לאומי לישראל בע"מ,618,מרכז עסקים לכיש,צה"ל 3 ,אשדוד,7745400,0,03-9545522,,*5522,כן,יום ו,מיוחד,25/11/1998,,,,31.793184,34.639330
10,בנק לאומי לישראל בע"מ,376,שלוחת רשב"י,רשב"י 15 רובע ז',אשדוד,7765042,0,03-9545522,,*5522,כן,יום ו,מיוחד,18/08/2024,01/07/2025,,,31.789057,34.664922
10,בנק לאומי לישראל בע"מ,932,אשדוד,שבי ציון 3 מרכז מסחרי א',אשדוד,7722717,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.808480,34.645950
10,בנק לאומי לישראל בע"מ,963,מרכז שירות אשדוד,שבי ציון 3 מרכז מסחרי א',אשדוד,7722717,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.808480,34.645950
10,בנק לאומי לישראל בע"מ,915,קרית היובל,אורוגואי 1 אורוגואי 1,ירושלים,9670101,,03-9545522,077-8083915,*5522,כן,יום א,מיוחד,01/02/1949,,10001,903,,
10,בנק לאומי לישראל בע"מ,784,גילה,צביה ויצחק 800 מרכז מסחרי שכ' גילה,ירושלים,9422604,,03-9545522,077-8083784,*5522,כן,יום א,מיוחד,01/02/1949,,10001,785,,
10,בנק לאומי לישראל בע"מ,968,עסקים הר חוצבים,קרית המדע 1 הר חוצבים,ירושלים,7019900,0,03-9545522,,*5522,כן,יום ו,מיוחד,15/04/1999,,10001,901,31.800031,35.211086
10,בנק לאומי לישראל בע"מ,647,עסקים גבעת שאול,כנפי נשרים 35 רחוב רוברטו בקי ירושלים. בניין התאגיד קומה 6,ירושלים,9546448,0,03-9545522,,*5522,כן,יום ו,מיוחד,11/08/2009,,,,31.787270,35.181360
10,בנק לאומי לישראל בע"מ,661,מרכז שירות ירושלים,יפו 208 בסמוך לסניף שער העיר,ירושלים,9438303,0,03-9545522,,*5522,כן,יום ו,מיוחד,03/03/2019,,,,31.788006,35.206902
10,בנק לאומי לישראל בע"מ,501,משכנתאות כיכר השבת,מאה שערים 2 ככר השבת,ירושלים,9526202,0,03-9545522,,*5522,כן,יום ש,מיוחד,15/01/2012,,10001,911,31.7883,35.218536
10,בנק לאומי לישראל בע"מ,512,משכנתאות - רמות אשכול,פארן 7 רמות אשכול,ירושלים,9780209,0,03-9545522,,*5522,לא,יום א,מיוחד,02/01/2000,24/01/2023,10001,905,31.801225,35.228297
10,בנק לאומי לישראל בע"מ,687,בנקאות פרטית ירושלים,דוד המלך 19 ,ירושלים,9410143,,02-6201877,03-5148936,,לא,יום ו,מיוחד,09/10/2002,,,,,
10,בנק לאומי לישראל בע"מ,904,שער העיר,יפו 206 ,ירושלים,9438303,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.788080,35.207310
10,בנק לאומי לישראל בע"מ,905,רמות אשכול,פארן 15 המרכז המסחרי,ירושלים,9780220,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.800853,35.226527
10,בנק לאומי לישראל בע"מ,911,גאולה,מלכי ישראל 30 מתחם קארדו,ירושלים,9550161,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.789940,35.213480
10,בנק לאומי לישראל בע"מ,912,רחביה,רמב"ן 21 ,ירושלים,9242222,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.774584,35.215320
10,בנק לאומי לישראל בע"מ,766,בית וגן,שדרות הרצל 106 בית הכרם,ירושלים,9618702,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.779408,35.187216
10,בנק לאומי לישראל בע"מ,780,בנקאות פרטית בינלאומית ירושלים,דוד המלך 19 ,ירושלים,9410143,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.775016,35.222045
10,בנק לאומי לישראל בע"מ,785,תלפיות,דרך חברון 101 ,ירושלים,9348002,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.755050,35.221570
10,בנק לאומי לישראל בע"מ,901,מרכז עסקים ירושלים,הר חוצבים 1 קריית המדע,ירושלים,7019900,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.800461,35.2110
10,בנק לאומי לישראל בע"מ,902,המלך ג'ורג',המלך ג'ורג' 22 ,ירושלים,9426203,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.781470,35.215820
10,בנק לאומי לישראל בע"מ,903,בית הכרם,שדרות הרצל 106 בית הכרם,ירושלים,9618702,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.779408,35.187216
10,בנק לאומי לישראל בע"מ,797,גבעת אורנים,עגנון 20 ,ירושלים,9358931,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.760930,35.204570
10,בנק לאומי לישראל בע"מ,798,רמות,גולדה מאיר 1 קניון רמות,ירושלים,9746033,0,03-9545522,,*5522,כן,יום א,מיוחד,10/10/2011,,10001,905,31.796736,35.218477
10,בנק לאומי לישראל בע"מ,674,רמת בית שמש,הרב מנחם פרוש 1 מרכז מסחרי השדרה,בית שמש,9964114,0,03-9545522,,*5522,כן,יום ו,מיוחד,08/01/2024,,,,31.708590,34.990130
10,בנק לאומי לישראל בע"מ,843,קרית אונו,זיידמן 2 ,קריית אונו,5523804,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.060793,34.861467
10,בנק לאומי לישראל בע"מ,927,קרית גת,הגפן 3 ,קריית גת,8201807,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.607244,34.770034
10,בנק לאומי לישראל בע"מ,742,ראש העין,זהרה אלפסיה 7 מרכז מסחרי שפיר סנטר,ראש העין,4804020,0,03-9545522,,*5522,כן,יום ו,מיוחד,08/05/1997,,,,32.085630,34.9787
10,בנק לאומי לישראל בע"מ,665,אוסישקין,אוסישקין 3 ,רמת השרון,4721003,,03-9545522,077-8083665,*5522,כן,יום ו,מיוחד,01/02/1949,,10001,949,,
10,בנק לאומי לישראל בע"מ,949,רמת השרון,סוקולוב 69 ,רמת השרון,4723630,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.145776,34.838393
10,בנק לאומי לישראל בע"מ,939,יבנה,הקישון 7 קניון G,יבנה,8122002,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,31.885810,34.7338
10,בנק לאומי לישראל בע"מ,820,אום אל פחם,"מתחם סבן SEVEN, כניסה לעיר 0 מפלס תחתון",אום אל-פחם,3001000,0,03-9545522,,*5522,כן,יום ו,מיוחד,20/03/2016,,,,32.533801,35.149105
10,בנק לאומי לישראל בע"מ,980,טירה,טארק עבדול חי 0 סמרה סנטר,טירה,4491500,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.231980,34.953608
10,בנק לאומי לישראל בע"מ,951,טייבה,שהין סנטר הרח' הראשי 0 הרחוב הראשי,טייבה,4040000,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.268650,35.007136
10,בנק לאומי לישראל בע"מ,739,גן יבנה,הרצל 4 ,גן יבנה,7080000,0,03-9545522,,*5522,כן,יום ו,מיוחד,23/10/2006,,,,31.789370,34.712342
10,בנק לאומי לישראל בע"מ,987,מגדל העמק,שדרות שאול עמור 77 ,מגדל העמק,2302042,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.678371,35.243358
10,בנק לאומי לישראל בע"מ,660,מכון וייצמן,"ככר היובל, מכון וייצמן 0 ",רחובות,7630900,,03-9545522,03-7362943,*5522,כן,יום ו,מיוחד,20/09/2000,,,,,
10,בנק לאומי לישראל בע"מ,929,בילו,הרצל 145 ,רחובות,7626603,,03-9545522,077-8083929,*5522,כן,יום ו,מיוחד,01/02/1949,,10001,930,,
10,בנק לאומי לישראל בע"מ,767,מרכז עסקים חולון,המשביר 1 אזור התעשיה,חולון,5885214,0,076-8676799,,*5522,כן,יום ו,מיוחד,12/10/2018,,,,32.015440,34.801590
10,בנק לאומי לישראל בע"מ,694,סביוני ים,האילנות 2 ,קריית ים,2907565,,03-9545522,077-8083694,*5522,כן,יום א,מיוחד,24/11/2008,,10001,900,,
10,בנק לאומי לישראל בע"מ,943,הוד השרון,דרך רמתיים 96 בניין עומר האוס קומה 2,הוד השרון,4532532,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.154770,34.894270
10,בנק לאומי לישראל בע"מ,955,בנימינה,המייסדים 33 ,בנימינה-גבעת עדה*,3053828,0,03-9545522,,*5522,כן,יום א,מיוחד,01/02/1949,,10001,956,32.521018,34.949206
10,בנק לאומי לישראל בע"מ,896,עסקים רמת ישי,חורש האלונים 4 ,רמת ישי,3009500,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.708938,35.175190
10,בנק לאומי לישראל בע"מ,718,בנקאות פרטית בינלאומית 718 ת"א,דיזינגוף 55 ,תל אביב -יפו,6433227,,03-6217333,03-6217355,,לא,יום א,מיוחד,26/11/2002,,,,,
10,בנק לאומי לישראל בע"מ,865,עסקים תל אביב צפון,ברודצקי 43 ,תל אביב -יפו,6905233,0,03-9545522,,*5522,כן,יום ו,מיוחד,10/10/2023,,,,32.111979,34.797788
10,בנק לאומי לישראל בע"מ,872,מרכז שירות ת"א צפון,אחימאיר 21 מרכז שוסטר,תל אביב -יפו,6949207,0,03-9545522,,*5522,כן,יום ו,מיוחד,26/11/2019,,,,32.124818,34.802447
10,בנק לאומי לישראל בע"מ,626,בנקאות פרטית דן,לאונרדו דה וינצ'י 12 לאונרדו דה וינצ'י 12 כניסה A קומה 7,תל אביב -יפו,6473117,0,03-9545522,,*5522,כן,יום ו,מיוחד,07/02/2016,,,,32.074140,34.785010
10,בנק לאומי לישראל בע"מ,628,רמת אביב ג',אחימאיר 21 ,תל אביב -יפו,6949207,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,10001,631,32.124818,34.802447
10,בנק לאומי לישראל בע"מ,631,רמת אביב למד,ברודצקי 43 נכס סניף אינשטיין 833,תל אביב -יפו,6905233,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.111970,34.797026
10,בנק לאומי לישראל בע"מ,998,פפר,מונטיפיורי 31 קומה 1,תל אביב -יפו,6520101,0,03-9545522,,*5522,כן,יום ש,מיוחד,07/11/2024,,,,32.065920,34.773260
10,בנק לאומי לישראל בע"מ,601,פפר,מונטיפיורי 31 קומה 1,תל אביב -יפו,6520101,0,03-9545522,,*5522,כן,יום ש,מיוחד,08/05/2016,,10001,998,32.065920,34.773260
10,בנק לאומי לישראל בע"מ,606,בנקאות פרטית בינלאומית 606 ת"א,לאונרדו דה וינצ'י 12 לאונרדו דה וינצ'י 12 כניסה A קומה 7,תל אביב -יפו,6473117,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.074140,34.785010
10,בנק לאומי לישראל בע"מ,616,המעפילים,השלושה 9 יד אליהו,תל אביב -יפו,6706065,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,10001,814,32.062037,34.790473
10,בנק לאומי לישראל בע"מ,624,עמק ברכה,עמק הברכה 23 ,תל אביב -יפו,6745611,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,10001,666,32.076343,34.798560
10,בנק לאומי לישראל בע"מ,625,נוה אביבים,רב אשי 18 ,תל אביב -יפו,6939551,0,03-9545522,,*5522,כן,יום א,מיוחד,01/02/1949,,10001,631,32.120536,34.800263
10,בנק לאומי לישראל בע"מ,103,שלוחת תושבי חוץ (ביאליק),אבן גבירול 71 סניף כיכר רבין,תל אביב -יפו,6416202,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/2021,,10001,803,32.082662,34.781203
10,בנק לאומי לישראל בע"מ,673,שלוחת עסקים הברזל,הברזל 28 ,תל אביב -יפו,6971040,0,03-9545522,,*5522,כן,יום ו,מיוחד,07/04/2008,,10001,855,32.109160,34.840202
10,בנק לאומי לישראל בע"מ,686,בנקאות פרטית ת"א,הארבעה 28 מגדל חג'ג' קומה 22,תל אביב -יפו,6107025,0,03-9545522,,*5522,כן,יום ו,מיוחד,26/02/2002,,,,32.070270,34.786550
10,בנק לאומי לישראל בע"מ,805,עסקים פלורנטין,אליפלט 26 ,תל אביב -יפו,6608026,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.057806,34.764157
10,בנק לאומי לישראל בע"מ,806,לב דיזנגוף,המלך ג'ורג' 61 ,תל אביב -יפו,6433712,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.075290,34.775880
10,בנק לאומי לישראל בע"מ,811,עסקים לב תל אביב,מונטיפיורי 31 קומת קרקע,תל אביב -יפו,6520101,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.065872,34.773482
10,בנק לאומי לישראל בע"מ,627,מגדלי דוד,אורי 12 ,תל אביב -יפו,6495410,,03-9545522,077-8083627,*5522,כן,יום ו,מיוחד,01/02/1949,,,,,
10,בנק לאומי לישראל בע"מ,771,שאול המלך,שאול המלך 1 ,תל אביב -יפו,6473301,,03-9545522,077-8083771,*5522,כן,יום א,מיוחד,27/12/2012,,,,,
10,בנק לאומי לישראל בע"מ,654,עסקים אלונים,יגאל אלון 65 מגדלי טויוטה,תל אביב -יפו,6789121,,076-8665499,076-8665489,,כן,יום ו,מיוחד,26/11/1997,,10001,800,,
10,בנק לאומי לישראל בע"מ,839,פייבל,ארלוזורוב 149 פינת פייבל,תל אביב -יפו,6299502,,03-9545522,077-8083839,*5522,לא,יום א,מיוחד,01/02/1949,,,,,
10,בנק לאומי לישראל בע"מ,829,גשר הירקון,יהודה המכבי 72 דרך חיפה,תל אביב -יפו,6230027,,03-9545522,077-8083829,*5522,כן,יום א,מיוחד,01/02/1949,,10001,832,,
10,בנק לאומי לישראל בע"מ,813,בזל,השל"ה 9 ,תל אביב -יפו,6228309,,03-9545522,077-8083813,*5522,כן,יום א,מיוחד,01/02/1949,,10001,804,,
10,בנק לאומי לישראל בע"מ,812,עסקים מגדלי אביב,לינקולן 20 ,תל אביב -יפו,6713412,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,10001,811,32.066192,34.782942
10,בנק לאומי לישראל בע"מ,814,יד אליהו,השלושה 9 בסמוך להיכל נוקיה,תל אביב -יפו,6706065,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.062037,34.790473
10,בנק לאומי לישראל בע"מ,816,כיכר רבין,אבן גבירול 71 ,תל אביב -יפו,6416202,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,32.082662,34.781203
